iso3,country,year,gdp_current_usd,global_gdp_total,gdp_share,gdp_log,gdp_rank,gdp_share_change
SXM,Sint Maarten (Dutch part),2012,985865921.787709,75444360193346.34,1.3067456855107048e-05,8.993817854710809,195,3.848581318728693e-07
TCA,Turks and Caicos Islands,2012,832848000.0,75444360193346.34,1.1039234713709605e-05,8.920565747163383,196,-3.813439364142459e-07
KNA,St. Kitts and Nevis,2012,824585185.185185,75444360193346.34,1.0929712745551357e-05,8.916235527833612,197,-3.9808031765195884e-07
GRD,Grenada,2012,799881481.481481,75444360193346.34,1.0602270062753144e-05,8.903025642302307,198,5.2662185596737975e-08
WSM,Samoa,2012,773141661.165548,75444360193346.34,1.0247839058932513e-05,8.888259076099201,199,1.664467849993067e-07
VUT,Vanuatu,2012,747839697.746593,75444360193346.34,9.912466562511152e-06,8.873808515183928,200,-5.219524857120089e-07
MNP,Northern Mariana Islands,2012,746000000.0,75444360193346.34,9.88808173451502e-06,8.872738827472668,201,1.1231710681456678e-08
VCT,St. Vincent and the Grenadines,2012,730032592.592593,75444360193346.34,9.676436922808931e-06,8.863342249801464,202,5.573139948985718e-09
ASM,American Samoa,2012,640000000.0,75444360193346.34,8.483072801728702e-06,8.806179973983888,203,7.604328653979323e-07
DMA,Dominica,2012,520355555.555556,75444360193346.34,6.89720946962776e-06,8.716300195650392,204,-3.1169175540895234e-07
TON,Tonga,2012,471122971.305043,75444360193346.34,6.244641350230347e-06,8.67313428035329,205,6.33617368974345e-07
FSM,"Micronesia, Fed. Sts.",2012,322838077.579294,75444360193346.34,4.279154555117641e-06,8.50898475252866,206,1.2248594123075022e-07
STP,Sao Tome and Principe,2012,225815131.929273,75444360193346.34,2.9931346935749915e-06,8.353753040747465,207,-7.49888790244239e-08
PLW,Palau,2012,215616882.324219,75444360193346.34,2.857958921934563e-06,8.33368276214182,208,1.6529967934009784e-07
KIR,Kiribati,2012,207001545.867109,75444360193346.34,2.74376434947042e-06,8.315973588737345,209,8.866464629824704e-08
MHL,Marshall Islands,2012,180700000.0,75444360193346.34,2.3951425863630886e-06,8.256958152560932,210,6.073756701257687e-08
NRU,Nauru,2012,101055722.95058,75444360193346.34,1.339473523157963e-06,8.004560913353336,211,4.578477380505448e-07
TUV,Tuvalu,2012,39345579.4723758,75444360193346.34,5.215178360786974e-07,7.594895945879407,212,-9.541794275479322e-09
USA,United States,2013,16843190993000.0,77500587235608.16,0.21732984992481819,13.22642437334941,1,0.0018866784492453104
CHN,China,2013,9743124247267.24,77500587235608.16,0.12571677963738961,12.988698240839717,2,0.010749077731499565
JPN,Japan,2013,5212328181166.18,77500587235608.16,0.0672553378895088,12.717031752163821,3,-0.015883587008660174
DEU,Germany,2013,3807023797050.99,77500587235608.16,0.04912251549110622,12.580585591522965,4,0.0014518450236345598
FRA,France,2013,2816077607875.26,77500587235608.16,0.03633620993495381,12.449644619293776,5,0.0007734841207072962
GBR,United Kingdom,2013,2796908333283.39,77500587235608.16,0.03608886633052933,12.44667823290654,6,3.957179652001874e-05
BRA,Brazil,2013,2472819362043.74,77500587235608.16,0.03190710483942742,12.393192392571196,7,-0.0007690062361924571
RUS,Russian Federation,2013,2292470078346.22,77500587235608.16,0.02958003494059887,12.36030367590414,8,0.0003095427763194318
ITA,Italy,2013,2153225581941.46,77500587235608.16,0.027783345375119253,12.333089530919803,9,-2.4293124898173285e-05
IND,India,2013,1856721507621.58,77500587235608.16,0.023957515340845018,12.268746768159108,10,-0.00026745768201050235
CAN,Canada,2013,1846597421834.98,77500587235608.16,0.02382688296568866,12.266372224875841,11,-0.0004077513639805415
AUS,Australia,2013,1583737461925.39,77500587235608.16,0.020435167247322885,12.199683189698494,12,-0.00014593911267935314
KOR,"Korea, Rep.",2013,1434669686501.84,77500587235608.16,0.018511726654926192,12.15675192208577,13,0.000812012812625787
ESP,Spain,2013,1362186923157.65,77500587235608.16,0.017576472279061443,12.134236706788071,14,-6.559941800484553e-05
MEX,Mexico,2013,1327436290282.67,77500587235608.16,0.01712808041372841,12.123013686482212,15,0.0004918411825753574
TUR,Turkiye,2013,962167643588.925,77500587235608.16,0.012414972297743453,11.983250748069498,16,0.0006801306182572294
IDN,Indonesia,2013,912524136718.018,77500587235608.16,0.011774415772410467,11.960244360585842,17,-0.0003917675046477779
NLD,Netherlands,2013,883951539006.669,77500587235608.16,0.011405739885807363,11.946428456281293,18,0.00019630004301035564
SAU,Saudi Arabia,2013,769755733333.333,77500587235608.16,0.009932256783980388,11.886352932321266,19,-3.431104701895511e-05
CHE,Switzerland,2013,706234937370.968,77500587235608.16,0.009112639820701691,11.848949198262638,20,1.4276208115480277e-05
SWE,Sweden,2013,584125353119.18,77500587235608.16,0.007537044220624948,11.766506056574917,21,0.0002503540923466758
ARG,Argentina,2013,552025140252.246,77500587235608.16,0.0071228510640060595,11.741958856758549,22,-0.00011403681338997395
NOR,Norway,2013,526014468085.106,77500587235608.16,0.0067872320307197,11.72099768963494,23,-9.529298117445968e-06
BEL,Belgium,2013,524097026598.55,77500587235608.16,0.006762491037716294,11.71941169579207,24,0.00015610768887960261
NGA,Nigeria,2013,520117180313.906,77500587235608.16,0.006711138571540201,11.716101199462768,25,0.0005612949377651749
POL,Poland,2013,518179836405.36,77500587235608.16,0.006686140775037623,11.714480509560145,26,8.327942892744512e-05
IRN,"Iran, Islamic Rep.",2013,500399839839.877,77500587235608.16,0.00645672320286581,11.699317162019247,27,-0.002079624820406816
AUT,Austria,2013,426580502769.417,77500587235608.16,0.005504222845080866,11.630001001762356,28,0.00011282597245601805
THA,Thailand,2013,420333654592.547,77500587235608.16,0.005423618963230539,11.62359416378296,29,0.00015406237530627906
ARE,United Arab Emirates,2013,409632675289.313,77500587235608.16,0.005285542857165662,11.612394591844364,30,7.914354599780626e-05
ZAF,South Africa,2013,400886013595.573,77500587235608.16,0.005172683561439948,11.60302090453133,31,-0.0005852093277374992
COL,Colombia,2013,382093697077.685,77500587235608.16,0.004930203895308415,11.582169873734056,32,1.6766468467709593e-05
DNK,Denmark,2013,344631016965.12,77500587235608.16,0.004446818137227959,11.537354361593156,33,0.00011524751475240624
MYS,Malaysia,2013,323276235524.415,77500587235608.16,0.004171274658108443,11.509573780207134,34,3.3945563186381714e-06
SGP,Singapore,2013,307576360584.992,77500587235608.16,0.0039686971616090415,11.487952953814672,35,5.729957906828488e-05
ISR,Israel,2013,298478070673.058,77500587235608.16,0.003851300761962746,11.474912428813687,36,0.00035747866529609994
EGY,"Egypt, Arab Rep.",2013,288434108527.132,77500587235608.16,0.003721702232400751,11.460046616204211,37,2.2066289417658515e-05
PHL,Philippines,2013,283902828588.718,77500587235608.16,0.003663234547186463,11.453169719522519,38,0.00019152983272684512
CHL,Chile,2013,277395018842.417,77500587235608.16,0.003579263444793177,11.443098658220054,39,3.990302338417306e-05
HKG,"Hong Kong SAR, China",2013,275696879834.966,77500587235608.16,0.0035573521397563716,11.440431851059982,40,7.625871929869531e-05
FIN,Finland,2013,270268036626.275,77500587235608.16,0.0034873030807448975,11.431794686698906,41,7.494218546788165e-05
VEN,"Venezuela, RB",2013,258930655486.37,77500587235608.16,0.003341015400298833,11.413183470753252,42,-0.0015976183400257349
PAK,Pakistan,2013,258657231672.412,77500587235608.16,0.003337487377819122,11.412724625144168,43,2.2369250185220145e-05
IRL,Ireland,2013,242924245718.756,77500587235608.16,0.003134482645663656,11.385470862916993,44,0.00012667891710675455
KAZ,Kazakhstan,2013,236634603409.089,77500587235608.16,0.0030533265856386394,11.37407825242539,45,0.00029634689447634354
GRC,Greece,2013,236556279640.705,77500587235608.16,0.0030523159640268847,11.373934481351432,46,-0.00011347587788334852
IRQ,Iraq,2013,234637675128.645,77500587235608.16,0.0030275599643564913,11.370397746853664,47,0.00013798047066362461
DZA,Algeria,2013,229701430292.157,77500587235608.16,0.002963866965212093,11.361163699444296,48,-4.687824481841704e-05
PRT,Portugal,2013,226677408291.745,77500587235608.16,0.0029248476221557787,11.355408238507007,49,5.4697007622898225e-05
VNM,Viet Nam,2013,213708811665.34,77500587235608.16,0.0027575121594323876,11.32982242941132,50,0.0001649968192797822
CZE,Czechia,2013,213024360541.119,77500587235608.16,0.0027486805989418816,11.328429270310286,51,-3.964211396357588e-05
PER,Peru,2013,201175543571.392,77500587235608.16,0.0025957937965012034,11.303575183453631,52,4.2256048220671444e-05
QAT,Qatar,2013,198727747252.747,77500587235608.16,0.002564209567194611,11.298258509472403,53,8.776843886235206e-05
NZL,New Zealand,2013,191012364176.878,77500587235608.16,0.002464656991516525,11.281061479917875,54,0.0001243798550060824
UKR,Ukraine,2013,190498811460.028,77500587235608.16,0.00245803055505755,11.27989227041604,55,3.781314768596094e-05
ROU,Romania,2013,189798603751.235,77500587235608.16,0.002448995685338895,11.27829301322634,56,7.483116663861049e-05
KWT,Kuwait,2013,174168116534.844,77500587235608.16,0.0022473135075139314,11.240968655377083,57,-5.9653669807173924e-05
BGD,Bangladesh,2013,149998957434.186,77500587235608.16,0.0019354557531051583,11.17608824050799,58,0.00016844828877199186
AGO,Angola,2013,148845200696.792,77500587235608.16,0.0019205686821996632,11.172734835996497,59,1.7538327643907767e-05
HUN,Hungary,2013,135646053778.582,77500587235608.16,0.0017502583995422751,11.132407163765766,60,4.741050792097189e-05
MAR,Morocco,2013,115739287305.08,77500587235608.16,0.0014933988429432549,11.063480803753949,61,7.596496137711331e-05
PRI,Puerto Rico (US),2013,102450000000.0,77500587235608.16,0.0013219254673328292,11.010511962737214,62,-2.4295770937507325e-05
SVK,Slovak Republic,2013,99134277850.3418,77500587235608.16,0.0012791422799025437,10.996223847293146,63,2.3589259964467346e-05
ECU,Ecuador,2013,96570334000.0,77500587235608.16,0.0012460593841233517,10.984843733467056,64,8.314875998716078e-05
OMN,Oman,2013,89936020806.2419,77500587235608.16,0.0011604559915504768,10.953933668420698,65,1.86915445904586e-06
CUB,Cuba,2013,77148000000.0,77500587235608.16,0.000995450521754935,10.887324671809116,66,2.598110333112394e-05
LKA,Sri Lanka,2013,76976203829.4765,77500587235608.16,0.0009932338137705011,10.88635648955199,67,5.9469951458744944e-05
BLR,Belarus,2013,75527558966.4473,77500587235608.16,0.0009745417636235104,10.878105448624964,68,0.0001038883407492951
LBY,Libya,2013,75351107029.0605,77500587235608.16,0.0009722649816831315,10.877089637182577,69,-0.00025434676095701563
AZE,Azerbaijan,2013,74160560123.6902,77500587235608.16,0.0009569032025297564,10.870173001310512,70,3.330938682738027e-05
UZB,Uzbekistan,2013,73180037914.9104,77500587235608.16,0.0009442513989273019,10.864392630160593,71,4.9322354012219577e-05
LUX,Luxembourg,2013,65203276466.9763,77500587235608.16,0.0008413262246485046,10.81426941959351,72,4.900214138810937e-05
GHA,Ghana,2013,62845721959.827,77500587235608.16,0.0008109063969898814,10.798275719691418,73,0.0002638582020660431
DOM,Dominican Republic,2013,62555417414.582,77500587235608.16,0.0008071605602730259,10.79626492636165,74,4.428117444524055e-06
KEN,Kenya,2013,61671440407.8387,77500587235608.16,0.000795754491773752,10.790084091994824,75,4.822738004471008e-05
URY,Uruguay,2013,61337621933.7857,77500587235608.16,0.0007914471892621186,10.787726934328978,76,7.260927719292731e-05
MMR,Myanmar,2013,60269732854.827,77500587235608.16,0.0007776680797476032,10.780099266464898,77,-1.6795502349311242e-05
HRV,Croatia,2013,59846265181.8502,77500587235608.16,0.000772204022143892,10.777037052628401,78,9.415183363450865e-06
BGR,Bulgaria,2013,55819262374.9039,77500587235608.16,0.0007202430893227783,10.746784093194792,79,5.464564255929904e-07
GTM,Guatemala,2013,52996420177.4409,77500587235608.16,0.00068381959502226,10.724246534700958,80,2.646191632992836e-05
MAC,"Macao SAR, China",2013,51559125350.236,77500587235608.16,0.0006652739958407285,10.712305541365849,81,9.275471321984485e-05
CRI,Costa Rica,2013,50949668841.6696,77500587235608.16,0.0006574101004780573,10.70714136556123,82,3.1363894894342946e-05
SRB,Serbia,2013,50455529604.0696,77500587235608.16,0.0006510341586274778,10.70290876908505,83,5.3199279336010354e-05
TUN,Tunisia,2013,48685446413.953,77500587235608.16,0.0006281945485902609,10.687399156559177,84,1.0913205765937474e-06
SVN,Slovenia,2013,47867056858.8892,77500587235608.16,0.0006176347633775911,10.68003672538798,85,5.699638790129802e-06
ETH,Ethiopia,2013,47648276605.0123,77500587235608.16,0.0006148118137499736,10.678047197220542,86,4.073680929519931e-05
PAN,Panama,2013,46949496479.4008,77500587235608.16,0.0006057953643198919,10.671630938936733,87,5.4456077799636886e-05
LBN,Lebanon,2013,46880103080.597,77500587235608.16,0.0006048999724102429,10.670988557943593,88,2.1466043048925794e-05
LTU,Lithuania,2013,46303660422.0434,77500587235608.16,0.0005974620589812626,10.665615324457656,89,3.135782060733358e-05
TZA,Tanzania,2013,45648857242.315,77500587235608.16,0.0005890130497145618,10.659429910028726,90,6.345495284272183e-05
SDN,Sudan,2013,43024018082.1918,77500587235608.16,0.0005551444139564421,10.633710967405129,91,5.632753923946808e-05
CIV,Cote d'Ivoire,2013,42760235484.6093,77500587235608.16,0.0005517407933260514,10.631040088243587,92,7.056098367211122e-05
YEM,"Yemen, Rep.",2013,40415233436.1767,77500587235608.16,0.0005214829316494218,10.606545091602976,93,5.224531708332002e-05
TKM,Turkmenistan,2013,39197543859.6491,77500587235608.16,0.0005057709271348532,10.593258854734229,94,3.967630540039729e-05
PRY,Paraguay,2013,38501122141.4135,77500587235608.16,0.0004967849085371046,10.585473387501274,95,5.5772206579809134e-05
COD,"Congo, Dem. Rep.",2013,34891189160.3002,77500587235608.16,0.00045020548107884805,10.542715771309837,96,5.2172150929669114e-05
JOR,Jordan,2013,34454440140.8451,77500587235608.16,0.0004445700525610312,10.537245197344102,97,2.526022464190272e-05
BHR,Bahrain,2013,33823324468.0851,77500587235608.16,0.00043642668622960766,10.529216291824332,98,1.2758115465612415e-05
CMR,Cameroon,2013,33728621180.3231,77500587235608.16,0.0004352047175821432,10.527998587675512,99,3.550535964469512e-05
BOL,Bolivia,2013,30659338885.6729,77500587235608.16,0.0003956013751543068,10.486562785828214,100,3.6601744002302404e-05
LVA,Latvia,2013,29152128167.8438,77500587235608.16,0.0003761536422842698,10.464670264680423,101,1.6734463976230394e-05
UGA,Uganda,2013,28915786516.6123,77500587235608.16,0.0003731040956980872,10.461135009718607,102,1.1169607277627491e-05
TTO,Trinidad and Tobago,2013,28560537057.1548,77500587235608.16,0.0003685202664378325,10.45576636972759,103,8.687538479154665e-06
ZMB,Zambia,2013,28037239462.7142,77500587235608.16,0.0003617680905756067,10.447735250909124,104,2.3730093372534278e-05
EST,Estonia,2013,25451032780.7573,77500587235608.16,0.0003283979346296315,10.405705410322415,105,2.039073492846456e-05
CYP,Cyprus,2013,23959712860.8331,77500587235608.16,0.0003091552427595626,10.379481609055214,106,-2.2843556229402854e-05
NPL,Nepal,2013,22162204924.5726,77500587235608.16,0.0002859617677114843,10.345612966297278,107,-1.708520982208713e-06
SLV,El Salvador,2013,21990960000.0,77500587235608.16,0.0002837521725241342,10.34224418859691,108,2.830047136806284e-07
GNQ,Equatorial Guinea,2013,21948834283.7856,77500587235608.16,0.0002832086190141933,10.341411459541096,109,-1.3544432990449421e-05
SYR,Syrian Arab Republic,2013,21361254635.051,77500587235608.16,0.00027562700357496684,10.329626757021199,110,-0.00029685207798760407
PNG,Papua New Guinea,2013,21261338064.8783,77500587235608.16,0.000274337767277067,10.327590593014499,111,-7.925461029861954e-06
AFG,Afghanistan,2013,20146416757.5987,77500587235608.16,0.0002599517948986882,10.304197813713587,112,-3.915904775208536e-06
KHM,Cambodia,2013,19807135252.8649,77500587235608.16,0.0002555740022027134,10.296821667167015,113,1.928680122286101e-05
ZWE,Zimbabwe,2013,19100750000.0,77500587235608.16,0.00024645942284194763,10.28105042036116,114,1.9490833591320365e-05
SEN,Senegal,2013,18918667724.8817,77500587235608.16,0.00024410999193293068,10.276890549607813,115,1.0018664678477254e-05
HND,Honduras,2013,18499729214.904,77500587235608.16,0.00023870437469929488,10.267165371574167,116,-6.887931340349802e-06
SSD,South Sudan,2013,18426469016.9492,77500587235608.16,0.0002377590889851095,10.265442121254186,117,7.960979672636526e-05
BIH,Bosnia and Herzegovina,2013,18179109209.3892,77500587235608.16,0.0002345673737170947,10.259572598637048,118,6.23041186146518e-06
BRN,Brunei Darussalam,2013,18094148098.6536,77500587235608.16,0.00023347110962715549,10.25753814064879,119,-1.9012221028131046e-05
COG,"Congo, Rep.",2013,17958720699.0868,77500587235608.16,0.00023172367255090354,10.254275396188978,120,-2.7923502632814557e-06
TCD,Chad,2013,17865316886.3315,77500587235608.16,0.00023051847119583068,10.252010723911793,121,-6.639462465909984e-06
GAB,Gabon,2013,17595744798.3398,77500587235608.16,0.0002270401480294245,10.245407654516661,122,-5.509399200974419e-07
GEO,Georgia,2013,17517660143.6859,77500587235608.16,0.00022603261173274436,10.243476096435412,123,2.100803047122232e-06
MOZ,Mozambique,2013,17198073057.1981,77500587235608.16,0.00022190893863700085,10.235479789494368,124,7.11302374903274e-07
ISL,Iceland,2013,16244319958.6808,77500587235608.16,0.0002096025402916849,10.210701535048546,125,1.1526000375046685e-05
MLI,Mali,2013,15747192680.9101,77500587235608.16,0.0002031880433762049,10.19720314149962,126,7.0817398072812e-06
HTI,Haiti,2013,14902488604.2421,77500587235608.16,0.00019228871852205854,10.173258798401756,127,1.0579635934604518e-05
BWA,Botswana,2013,14271738933.2042,77500587235608.16,0.0001841500747577169,10.154476892742123,128,-1.9060312075278594e-07
JAM,Jamaica,2013,14264205152.6126,77500587235608.16,0.00018405286542214506,10.154247576382026,129,-1.2212124002925032e-05
PSE,West Bank and Gaza,2013,13515500000.0,77500587235608.16,0.0001743922269764456,10.130832116865989,130,1.2572311362969507e-05
BFA,Burkina Faso,2013,13444300485.8412,77500587235608.16,0.00017347353052912258,10.128538210572533,131,6.9797710966435975e-06
ALB,Albania,2013,12796985886.1478,77500587235608.16,0.00016512114736942459,10.107107690963518,132,2.796227168809593e-06
MNG,Mongolia,2013,12582122604.2577,77500587235608.16,0.00016234873893286787,10.099753912775006,133,-5.89492633567163e-07
BEN,Benin,2013,12517845123.9315,77500587235608.16,0.00016151935837435943,10.097529573975704,134,1.3842870862948507e-05
MUS,Mauritius,2013,12434596541.2996,77500587235608.16,0.00016044519125380825,10.094631698513886,135,3.6100904353560093e-06
MDG,Madagascar,2013,12423555455.3853,77500587235608.16,0.00016030272670859475,10.094245902900218,136,6.825713552492934e-06
NAM,Namibia,2013,12043307277.1235,77500587235608.16,0.00015539633577886134,10.08074576723471,137,-1.747349250600912e-05
LAO,Lao PDR,2013,11983252626.5452,77500587235608.16,0.00015462144293326612,10.078574715050912,138,1.9517290505158757e-05
ARM,Armenia,2013,11121464437.0415,77500587235608.16,0.00014350167958381184,10.046161977448504,139,2.7446944926459813e-06
NIC,Nicaragua,2013,10982988249.2103,77500587235608.16,0.00014171490360222837,10.040720518946195,140,2.115108404360835e-06
MKD,North Macedonia,2013,10817702346.0674,77500587235608.16,0.00013958219843135763,10.03413502746296,141,1.0410696736558398e-05
MLT,Malta,2013,10796782636.1081,77500587235608.16,0.0001393122687352677,10.033294358120832,142,1.1939830761994227e-05
BHS,"Bahamas, The",2013,10475300000.0,77500587235608.16,0.00013516413712007404,10.020166469488348,143,-6.932634229382819e-06
NER,Niger,2013,10224897437.8648,77500587235608.16,0.00013193316080019202,10.009658960455148,144,6.9813072297975445e-06
NCL,New Caledonia,2013,10151382933.1594,77500587235608.16,0.0001309845937334431,10.006525210655923,145,2.9544547985952134e-06
CHI,Channel Islands,2013,9594745810.67159,77500587235608.16,0.0001238022336721498,9.982033473653567,146,-1.517115567550571e-06
MDA,Moldova,2013,9496717875.51932,77500587235608.16,0.00012253736667373265,9.977573536358582,147,7.099464986850897e-06
TJK,Tajikistan,2013,8448411318.25417,77500587235608.16,0.00010901093294390539,9.926775049709098,148,7.83654583909541e-06
GIN,Guinea,2013,8376613539.28278,77500587235608.16,0.00010808451700910583,9.923068479435647,149,6.843754448829245e-06
MWI,Malawi,2013,8031571927.62055,77500587235608.16,0.00010363240091592998,9.904800553084494,150,-1.2654663560214294e-05
RWA,Rwanda,2013,7819964030.17937,77500587235608.16,0.0001009019971217255,9.89320475542167,151,-5.603392354057522e-07
SLE,Sierra Leone,2013,7502762862.72657,77500587235608.16,9.680910984477516e-05,9.87522122006914,152,1.5402540902798747e-05
KGZ,Kyrgyz Republic,2013,7335033800.59056,77500587235608.16,9.464488028060297e-05,9.865402119457576,153,7.095024102689787e-06
MRT,Mauritania,2013,7223071097.08417,77500587235608.16,9.320021118195453e-05,9.858721889665688,154,4.0191402711721224e-06
IMN,Isle of Man,2013,7001175622.71266,77500587235608.16,9.033706546543331e-05,9.845170971955383,155,1.6594180637774226e-06
XKX,Kosovo,2013,6735328609.6594,77500587235608.16,8.690680741790314e-05,9.828358789350808,156,5.211048731123847e-06
MCO,Monaco,2013,6555591709.88585,77500587235608.16,8.458763918725302e-05,9.816611897359525,157,8.468638651080534e-06
BMU,Bermuda,2013,6465756000.0,77500587235608.16,8.342847752035182e-05,9.810619311495298,158,-1.113136772011293e-06
LIE,Liechtenstein,2013,6391708310.67727,77500587235608.16,8.247303070421842e-05,9.80561694747712,159,1.0153476687146511e-05
PYF,French Polynesia,2013,6031827122.60663,77500587235608.16,7.782943765663839e-05,9.780448885783816,160,2.3717349945348337e-06
TGO,Togo,2013,6021729629.82454,77500587235608.16,7.76991484144241e-05,9.779721252187823,161,5.943729781734237e-06
BRB,Barbados,2013,5667200000.0,77500587235608.16,7.312460720808794e-05,9.75336853950998,162,-3.2422674692867976e-06
GUM,Guam,2013,5399000000.0,77500587235608.16,6.96639882687159e-05,9.732313327471243,163,-1.2254032675538065e-07
SUR,Suriname,2013,5145757575.75758,77500587235608.16,6.63963688444586e-05,9.711449322101542,164,3.8745860600712786e-07
SOM,"Somalia, Fed. Rep.",2013,5062881600.00104,77500587235608.16,6.532700951812745e-05,9.704397771142034,165,7.474174013788279e-06
SWZ,Eswatini,2013,4463396204.01995,77500587235608.16,5.7591772697810126e-05,9.649665439738195,166,-5.339545893699165e-06
MNE,Montenegro,2013,4422097762.7848,77500587235608.16,5.705889362284777e-05,9.645628339637685,167,3.087603365639433e-06
CYM,Cayman Islands,2013,4405796081.15984,77500587235608.16,5.6848550937631706e-05,9.64402439229807,168,-2.7860693021450062e-08
FJI,Fiji,2013,4189967998.51424,77500587235608.16,5.406369355339712e-05,9.62221070599213,169,1.4152504584607193e-06
GUY,Guyana,2013,4167800928.83553,77500587235608.16,5.377766901514014e-05,9.619906967111781,170,-7.77619985308558e-08
VIR,Virgin Islands (U.S.),2013,3738000000.0,77500587235608.16,4.823189260019634e-05,9.572639297042814,171,-5.966989722098456e-06
MDV,Maldives,2013,3295009237.50107,77500587235608.16,4.2515926072714406e-05,9.517856636468759,172,4.260395907056653e-06
AND,Andorra,2013,3193513470.43941,77500587235608.16,4.120631319516156e-05,9.504268752379135,173,-1.0586520114918375e-06
LBR,Liberia,2013,3177198100.0,77500587235608.16,4.0995793881419977e-05,9.502044294164474,174,3.993505137162053e-06
CUW,Curacao,2013,3033568606.16651,77500587235608.16,3.914252413267801e-05,9.481953821248954,175,-7.920216548935378e-07
ABW,Aruba,2013,2727849162.01117,77500587235608.16,3.519778700151373e-05,9.435820352085127,176,5.337196916962831e-07
FRO,Faroe Islands,2013,2690110520.92548,77500587235608.16,3.471084048366399e-05,9.429770122992023,177,2.5387817280729752e-06
GRL,Greenland,2013,2684946990.12448,77500587235608.16,3.46442147846186e-05,9.428935715687832,178,5.344511436768785e-08
BDI,Burundi,2013,2451624637.67157,77500587235608.16,3.163362659715634e-05,9.389453977156759,179,7.843708429667724e-07
LSO,Lesotho,2013,2367112931.642,77500587235608.16,3.05431612336792e-05,9.3742189780047,180,-2.298289206341835e-06
DJI,Djibouti,2013,2044440443.16654,77500587235608.16,2.637967680104504e-05,9.310574463591324,181,8.437541192078992e-06
BLZ,Belize,2013,2035191450.0,77500587235608.16,2.626033585800906e-05,9.308605269466737,182,8.497750806764542e-07
CPV,Cabo Verde,2013,2028910915.16446,77500587235608.16,2.617929731288879e-05,9.307262978575062,183,8.217860885729118e-07
BTN,Bhutan,2013,1943696951.65411,77500587235608.16,2.507977063122259e-05,9.288628553551218,184,-1.0770848700747572e-06
CAF,Central African Republic,2013,1691544110.18543,77500587235608.16,2.1826210233001164e-05,9.228283327314866,185,-1.1445017805720877e-05
SMR,San Marino,2013,1678741475.14095,77500587235608.16,2.1661016193818477e-05,9.224983820280706,186,3.9101939985026004e-07
LCA,St. Lucia,2013,1660392592.59259,77500587235608.16,2.1424258212971472e-05,9.220210787219527,187,2.4033666719155923e-07
TLS,Timor-Leste,2013,1395727420.71268,77500587235608.16,1.8009249613419754e-05,9.144800610809261,188,2.626323220982102e-06
GMB,"Gambia, The",2013,1375609453.43746,77500587235608.16,1.7749664905834766e-05,9.138495151710616,189,-1.0059416715141838e-06
SYC,Seychelles,2013,1333160407.38516,77500587235608.16,1.7201939429597386e-05,9.124882407366623,190,2.7620550379054025e-06
ATG,Antigua and Barbuda,2013,1325496296.2963,77500587235608.16,1.710304842293236e-05,9.122378518564528,191,-9.861715814807675e-07
SLB,Solomon Islands,2013,1285905957.64116,77500587235608.16,1.6592209214259245e-05,9.109209208424184,192,8.823850294362474e-07
COM,Comoros,2013,1116224106.83728,77500587235608.16,1.4402782567877415e-05,9.047751397640733,193,9.379789931586481e-07
GNB,Guinea-Bissau,2013,1109682824.13594,77500587235608.16,1.4318379559659504e-05,9.045198864001433,194,4.0862971984734605e-07
SXM,Sint Maarten (Dutch part),2013,1022905027.93296,77500587235608.16,1.3198674544532735e-05,9.009835313321803,195,1.3121768942568722e-07
KNA,St. Kitts and Nevis,2013,874548148.148148,77500587235608.16,1.1284406729583218e-05,8.94178372450587,196,3.546939840318607e-07
TCA,Turks and Caicos Islands,2013,863328000.0,77500587235608.16,1.113963172143989e-05,8.936175826453027,197,1.003970077302853e-07
GRD,Grenada,2013,842618518.518518,77500587235608.16,1.0872414630316135e-05,8.9256309995357,198,2.701445675629912e-07
WSM,Samoa,2013,797736334.281305,77500587235608.16,1.0293294060548482e-05,8.901859373195157,199,4.5455001615969515e-08
MNP,Northern Mariana Islands,2013,772000000.0,77500587235608.16,9.961214844128297e-06,8.887617300335735,200,7.313310961327803e-08
VCT,St. Vincent and the Grenadines,2013,764781259.259259,77500587235608.16,9.868070508088682e-06,8.883537237139368,201,1.9163358527975143e-07
VUT,Vanuatu,2013,758304466.245339,77500587235608.16,9.784499618564582e-06,8.879843613892396,202,-1.2796694394657068e-07
ASM,American Samoa,2013,638000000.0,77500587235608.16,8.232195687245925e-06,8.804820678721162,203,-2.5087711448277765e-07
DMA,Dominica,2013,545325925.925926,77500587235608.16,7.036410243810029e-06,8.73665614543836,204,1.392007741822687e-07
TON,Tonga,2013,451788498.263614,77500587235608.16,5.829484838484383e-06,8.65493517035542,205,-4.151565117459643e-07
FSM,"Micronesia, Fed. Sts.",2013,312808581.662958,77500587235608.16,4.036209180092974e-06,8.495278659086482,206,-2.429453750246671e-07
STP,Sao Tome and Principe,2013,267041747.584354,77500587235608.16,3.4456738601544416e-06,8.426579161470276,207,4.5253916657945004e-07
PLW,Palau,2013,224110610.961914,77500587235608.16,2.891727907565388e-06,8.35046241955653,208,3.3768985630824864e-08
KIR,Kiribati,2013,201730860.757856,77500587235608.16,2.6029591252589818e-06,8.304772341602074,209,-1.4080522421143836e-07
MHL,Marshall Islands,2013,186400000.0,77500587235608.16,2.4051430659915993e-06,8.270445908017962,210,1.0000479628510782e-08
NRU,Nauru,2013,94385014.9425842,77500587235608.16,1.217861932525053e-06,7.974903048913157,211,-1.2161159063290994e-07
